Detailed Statistics Departures  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Airport Houston, TX George Bush Intercontinental/Houston (IAH),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline Frontier Airlines Inc. (F9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Month(s) January, February, March, April, May, June, July, August, September, October, November, and December,,,,,,,,,,,,,,,,,,
Day(s) 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29, 30 and 31
Year(s) 2019, 2020 and 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),,,,,,,,,,,,,
F9,7/20/20,243,N211FR,DEN,1116,1111,154,134,-5,1121,10,0,0,0,0,0,,,,,,,,,,,,,
F9,7/20/20,2318,N316FR,PHL,1736,1720,200,197,-16,1734,14,0,0,0,0,0,,,,,,,,,,,,,
F9,7/20/20,2139,N702FR,LAS,1955,1946,186,169,-9,1956,10,0,0,0,0,0,,,,,,,,,,,,,
F9,7/21/20,245,N211FR,DEN,600,552,151,142,-8,606,14,0,0,0,0,0,,,,,,,,,,,,,
F9,7/21/20,243,N227FR,DEN,1116,1132,154,136,16,1145,13,0,0,0,0,0,,,,,,,,,,,,,
F9,7/22/20,245,N353FR,DEN,600,552,151,149,-8,617,25,0,0,0,0,0,,,,,,,,,,,,,
F9,7/22/20,243,N205FR,DEN,1116,1106,154,133,-10,1120,14,0,0,0,0,0,,,,,,,,,,,,,
F9,7/23/20,245,N362FR,DEN,600,552,151,137,-8,604,12,0,0,0,0,0,,,,,,,,,,,,,
F9,7/23/20,243,N211FR,DEN,1116,1110,154,133,-6,1122,12,0,0,0,0,0,,,,,,,,,,,,,
F9,7/24/20,245,N210FR,DEN,600,558,151,132,-2,611,13,0,0,0,0,0,,,,,,,,,,,,,
F9,7/24/20,243,N213FR,DEN,1116,1110,154,131,-6,1121,11,0,0,0,0,0,,,,,,,,,,,,,
F9,7/24/20,2139,N361FR,LAS,1330,1323,186,173,-7,1334,11,0,0,0,0,0,,,,,,,,,,,,,
F9,7/25/20,245,N206FR,DEN,600,736,151,126,96,744,8,71,0,0,0,0,,,,,,,,,,,,,
F9,7/25/20,243,N205FR,DEN,1116,1105,154,130,-11,1115,10,0,0,0,0,0,,,,,,,,,,,,,
F9,7/25/20,1250,N338FR,MCO,1245,1241,143,155,-4,1302,21,0,0,0,0,0,,,,,,,,,,,,,
F9,7/26/20,245,N346FR,DEN,600,559,151,133,-1,611,12,0,0,0,0,0,,,,,,,,,,,,,
F9,7/26/20,243,N207FR,DEN,1116,1109,154,126,-7,1118,9,0,0,0,0,0,,,,,,,,,,,,,
F9,7/27/20,245,N308FR,DEN,600,951,151,144,231,1016,25,0,0,0,0,224,,,,,,,,,,,,,
F9,7/27/20,243,N307FR,DEN,1116,1111,154,135,-5,1126,15,0,0,0,0,0,,,,,,,,,,,,,
F9,7/27/20,2139,N702FR,LAS,1955,2001,186,176,6,2014,13,0,0,0,0,0,,,,,,,,,,,,,
F9,7/28/20,245,N210FR,DEN,600,556,151,140,-4,606,10,0,0,0,0,0,,,,,,,,,,,,,
F9,7/28/20,243,N211FR,DEN,1116,1110,154,136,-6,1127,17,0,0,0,0,0,,,,,,,,,,,,,
F9,7/29/20,245,N352FR,DEN,600,551,151,132,-9,600,9,0,0,0,0,0,,,,,,,,,,,,,
F9,7/29/20,243,N313FR,DEN,1116,1104,154,124,-12,1116,12,0,0,0,0,0,,,,,,,,,,,,,
F9,7/30/20,245,N207FR,DEN,600,556,151,142,-4,610,14,0,0,0,0,0,,,,,,,,,,,,,
F9,7/30/20,243,N365FR,DEN,1116,1112,154,137,-4,1126,14,0,0,0,0,0,,,,,,,,,,,,,
F9,7/30/20,2141,N358FR,LAS,1908,1856,187,179,-12,1909,13,0,0,0,0,0,,,,,,,,,,,,,
F9,7/31/20,245,N324FR,DEN,600,558,151,145,-2,610,12,0,0,0,0,0,,,,,,,,,,,,,
F9,7/31/20,243,N318FR,DEN,1116,1112,154,135,-4,1122,10,0,0,0,0,0,,,,,,,,,,,,,
F9,7/31/20,2139,N307FR,LAS,1330,1324,186,184,-6,1336,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/1/20,245,N230FR,DEN,600,558,150,141,-2,609,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/1/20,243,N347FR,DEN,1120,1113,152,137,-7,1126,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/2/20,245,N216FR,DEN,600,556,150,141,-4,610,14,0,0,0,0,0,,,,,,,,,,,,,
F9,8/2/20,243,N335FR,DEN,1120,1113,152,155,-7,1127,14,0,0,0,0,0,,,,,,,,,,,,,
F9,8/2/20,2139,N360FR,LAS,2230,2225,188,180,-5,2236,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/3/20,245,N230FR,DEN,600,557,150,137,-3,608,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/3/20,241,N207FR,DEN,1700,1650,156,169,-10,1708,18,0,0,0,0,0,,,,,,,,,,,,,
F9,8/3/20,2139,N367FR,LAS,2240,2357,188,169,77,006,9,4,0,15,0,39,,,,,,,,,,,,,
F9,8/4/20,245,N347FR,DEN,600,553,150,143,-7,609,16,0,0,0,0,0,,,,,,,,,,,,,
F9,8/4/20,243,N353FR,DEN,1300,1256,152,156,-4,1307,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/5/20,245,N230FR,DEN,600,559,150,152,-1,618,19,0,0,0,0,0,,,,,,,,,,,,,
F9,8/5/20,243,N311FR,DEN,1224,1215,152,142,-9,1231,16,0,0,0,0,0,,,,,,,,,,,,,
F9,8/6/20,245,N230FR,DEN,600,554,150,142,-6,609,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/6/20,243,N227FR,DEN,1130,1125,152,137,-5,1138,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/6/20,2139,N328FR,LAS,2211,2208,186,192,-3,2220,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/7/20,245,N220FR,DEN,600,643,150,128,43,651,8,21,0,0,0,0,,,,,,,,,,,,,
F9,8/7/20,243,N227FR,DEN,1120,1112,152,147,-8,1122,10,0,0,0,0,0,,,,,,,,,,,,,
F9,8/7/20,2139,N334FR,LAS,2135,2130,186,181,-5,2143,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/8/20,245,N210FR,DEN,600,601,150,141,1,614,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/8/20,243,N220FR,DEN,1120,1114,152,131,-6,1125,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/9/20,245,N354FR,DEN,600,600,150,135,0,611,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/9/20,243,N213FR,DEN,1120,1115,152,133,-5,1128,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/9/20,2139,N342FR,LAS,2230,2217,188,179,-13,2232,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/10/20,245,N211FR,DEN,600,550,150,139,-10,605,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/10/20,243,N230FR,DEN,1120,1114,152,131,-6,1124,10,0,0,0,0,0,,,,,,,,,,,,,
F9,8/10/20,2139,N235FR,LAS,2240,2227,188,179,-13,2236,9,0,0,0,0,0,,,,,,,,,,,,,
F9,8/11/20,245,N230FR,DEN,600,547,150,141,-13,556,9,0,0,0,0,0,,,,,,,,,,,,,
F9,8/11/20,243,N331FR,DEN,1300,1251,152,154,-9,1304,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/12/20,245,N216FR,DEN,600,555,150,139,-5,607,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/12/20,243,N326FR,DEN,1224,1217,152,139,-7,1230,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/13/20,245,N227FR,DEN,600,558,150,139,-2,611,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/13/20,243,N207FR,DEN,1130,1125,152,134,-5,1133,8,0,0,0,0,0,,,,,,,,,,,,,
F9,8/13/20,2139,N335FR,LAS,2211,2208,186,179,-3,2221,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/14/20,245,N232FR,DEN,600,550,150,138,-10,602,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/14/20,243,N227FR,DEN,1120,1149,152,133,29,1159,10,0,0,0,0,0,,,,,,,,,,,,,
F9,8/14/20,241,N334FR,DEN,1650,1645,156,165,-5,1657,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/14/20,2139,N335FR,LAS,2135,2149,186,178,14,2204,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/15/20,245,N317FR,DEN,600,549,150,138,-11,558,9,0,0,0,0,0,,,,,,,,,,,,,
F9,8/15/20,243,N211FR,DEN,1120,1109,152,131,-11,1117,8,0,0,0,0,0,,,,,,,,,,,,,
F9,8/16/20,245,N211FR,DEN,600,557,150,141,-3,609,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/16/20,243,N317FR,DEN,1120,1109,152,132,-11,1121,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/16/20,2139,N361FR,LAS,2230,2217,188,181,-13,2232,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/17/20,245,N213FR,DEN,600,556,150,144,-4,611,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/17/20,243,N312FR,DEN,1120,1112,152,140,-8,1124,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/17/20,241,N301FR,DEN,1700,1652,156,135,-8,1705,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/17/20,2139,N359FR,LAS,2240,2237,188,172,-3,2246,9,0,0,0,0,0,,,,,,,,,,,,,
F9,8/18/20,245,N207FR,DEN,600,557,150,143,-3,612,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/18/20,243,N318FR,DEN,1300,1251,152,136,-9,1304,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/19/20,245,N220FR,DEN,600,557,150,137,-3,609,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/19/20,243,N322FR,DEN,1224,1221,152,144,-3,1235,14,0,0,0,0,0,,,,,,,,,,,,,
F9,8/20/20,245,N220FR,DEN,600,556,150,160,-4,610,14,0,0,0,0,0,,,,,,,,,,,,,
F9,8/20/20,243,N210FR,DEN,1130,1120,152,139,-10,1133,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/20/20,2139,N324FR,LAS,2211,2240,186,181,29,2254,14,7,0,0,0,17,,,,,,,,,,,,,
F9,8/21/20,245,N213FR,DEN,600,554,150,144,-6,607,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/21/20,243,N230FR,DEN,1120,1111,152,140,-9,1119,8,0,0,0,0,0,,,,,,,,,,,,,
F9,8/21/20,241,N211FR,DEN,1650,1645,156,145,-5,1656,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/21/20,2139,N356FR,LAS,2135,2130,186,182,-5,2142,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/22/20,245,N207FR,DEN,600,608,150,148,8,626,18,0,0,0,0,0,,,,,,,,,,,,,
F9,8/22/20,243,N205FR,DEN,1120,1121,152,139,1,1131,10,0,0,0,0,0,,,,,,,,,,,,,
F9,8/23/20,245,N205FR,DEN,600,600,150,139,0,612,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/23/20,243,N210FR,DEN,1120,1249,152,133,89,1300,11,70,0,0,0,0,,,,,,,,,,,,,
F9,8/23/20,2139,N311FR,LAS,2230,2226,188,187,-4,2244,18,0,0,0,0,0,,,,,,,,,,,,,
F9,8/24/20,245,N213FR,DEN,600,555,150,138,-5,609,14,0,0,0,0,0,,,,,,,,,,,,,
F9,8/24/20,243,N210FR,DEN,1120,1113,152,138,-7,1124,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/24/20,241,N346FR,DEN,1700,1657,156,163,-3,1715,18,0,0,0,0,0,,,,,,,,,,,,,
F9,8/24/20,2139,N362FR,LAS,2240,2257,188,171,17,2310,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/25/20,245,N210FR,DEN,600,555,150,133,-5,607,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/25/20,243,N354FR,DEN,1300,1250,152,132,-10,1306,16,0,0,0,0,0,,,,,,,,,,,,,
F9,8/26/20,245,N210FR,DEN,600,553,150,131,-7,604,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/26/20,243,N336FR,DEN,1224,1214,152,130,-10,1230,16,0,0,0,0,0,,,,,,,,,,,,,
F9,8/27/20,245,,DEN,600,000,150,0,0,000,0,0,0,0,0,0,,,,,,,,,,,,,
F9,8/27/20,243,N216FR,DEN,1130,1118,152,140,-12,1133,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/27/20,2139,N311FR,LAS,2211,2157,186,188,-14,2210,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/28/20,245,N232FR,DEN,600,554,150,137,-6,609,15,0,0,0,0,0,,,,,,,,,,,,,
F9,8/28/20,243,N230FR,DEN,1120,1105,152,128,-15,1113,8,0,0,0,0,0,,,,,,,,,,,,,
F9,8/28/20,241,N233FR,DEN,1650,1646,156,146,-4,1658,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/28/20,2139,N318FR,LAS,2135,2131,186,178,-4,2147,16,0,0,0,0,0,,,,,,,,,,,,,
F9,8/29/20,245,N220FR,DEN,600,557,150,137,-3,607,10,0,0,0,0,0,,,,,,,,,,,,,
F9,8/29/20,243,N230FR,DEN,1120,1108,152,131,-12,1119,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/30/20,245,N227FR,DEN,600,549,150,146,-11,600,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/30/20,243,N220FR,DEN,1120,1441,152,144,201,1455,14,0,0,0,0,193,,,,,,,,,,,,,
F9,8/30/20,2139,N311FR,LAS,2230,2223,188,182,-7,2234,11,0,0,0,0,0,,,,,,,,,,,,,
F9,8/31/20,245,N304FR,DEN,600,553,150,153,-7,613,20,0,0,0,0,0,,,,,,,,,,,,,
F9,8/31/20,243,N330FR,DEN,1120,1111,152,149,-9,1123,12,0,0,0,0,0,,,,,,,,,,,,,
F9,8/31/20,241,N303FR,DEN,1700,1646,156,158,-14,1659,13,0,0,0,0,0,,,,,,,,,,,,,
F9,8/31/20,2139,N339FR,LAS,2240,2255,188,187,15,2309,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/1/20,245,N303FR,DEN,600,556,150,140,-4,611,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/1/20,243,N313FR,DEN,1300,1259,152,177,-1,1311,12,0,0,24,0,0,,,,,,,,,,,,,
F9,9/2/20,245,N316FR,DEN,600,550,150,143,-10,603,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/2/20,243,N370FR,DEN,1224,1221,152,149,-3,1233,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/3/20,245,N317FR,DEN,600,554,150,146,-6,609,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/3/20,243,N326FR,DEN,1130,1352,152,138,142,1402,10,126,0,0,0,2,,,,,,,,,,,,,
F9,9/3/20,2139,N323FR,LAS,2211,2207,186,193,-4,2222,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/4/20,245,N363FR,DEN,600,551,149,134,-9,603,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/4/20,243,N207FR,DEN,1210,1214,150,129,4,1223,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/4/20,2141,N369FR,LAS,1435,1444,188,207,9,1517,33,0,0,28,0,0,,,,,,,,,,,,,
F9,9/5/20,245,N213FR,DEN,600,549,149,142,-11,607,18,0,0,0,0,0,,,,,,,,,,,,,
F9,9/5/20,243,N216FR,DEN,1400,1351,149,140,-9,1400,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/6/20,245,N207FR,DEN,600,615,149,136,15,627,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/6/20,243,N213FR,DEN,1150,1143,150,128,-7,1151,8,0,0,0,0,0,,,,,,,,,,,,,
F9,9/6/20,2141,N369FR,LAS,2054,2056,191,179,2,2111,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/7/20,245,N210FR,DEN,600,553,149,145,-7,606,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/7/20,243,N236FR,DEN,1210,1201,150,136,-9,1211,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/7/20,2139,N323FR,LAS,1435,1429,188,195,-6,1454,25,0,0,0,0,0,,,,,,,,,,,,,
F9,9/8/20,245,N236FR,DEN,600,553,149,134,-7,608,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/8/20,243,N205FR,DEN,1400,1350,149,138,-10,1403,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/9/20,245,N322FR,DEN,600,609,149,138,9,627,18,0,0,0,0,0,,,,,,,,,,,,,
F9,9/9/20,243,N206FR,DEN,1400,1437,149,155,37,1501,24,0,2,41,0,0,,,,,,,,,,,,,
F9,9/10/20,245,N205FR,DEN,600,554,149,135,-6,607,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/10/20,243,N211FR,DEN,1221,1231,150,127,10,1239,8,0,0,0,0,0,,,,,,,,,,,,,
F9,9/10/20,2141,N312FR,LAS,2054,2048,191,177,-6,2059,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/11/20,245,N206FR,DEN,600,551,149,127,-9,600,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/11/20,243,N211FR,DEN,1210,1209,150,134,-1,1224,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/11/20,2139,N332FR,LAS,1435,1427,188,196,-8,1440,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/12/20,245,N216FR,DEN,600,552,149,137,-8,604,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/12/20,243,,DEN,1400,000,149,0,0,000,0,0,0,0,0,0,,,,,,,,,,,,,
F9,9/13/20,245,N220FR,DEN,600,555,149,140,-5,612,17,0,0,0,0,0,,,,,,,,,,,,,
F9,9/13/20,7243,N211FR,DEN,900,847,135,140,-13,900,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/13/20,243,N210FR,DEN,1150,1141,150,129,-9,1150,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/13/20,2141,N348FR,LAS,2054,2044,191,173,-10,2056,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/14/20,245,N207FR,DEN,600,600,149,138,0,614,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/14/20,243,N210FR,DEN,1210,1202,150,134,-8,1213,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/14/20,2139,N348FR,LAS,1435,1429,188,192,-6,1451,22,0,0,0,0,0,,,,,,,,,,,,,
F9,9/15/20,245,N210FR,DEN,600,550,149,137,-10,604,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/15/20,243,N220FR,DEN,1400,1353,149,136,-7,1411,18,0,0,0,0,0,,,,,,,,,,,,,
F9,9/16/20,245,N206FR,DEN,600,555,149,129,-5,606,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/16/20,243,N227FR,DEN,1400,1353,149,173,-7,1403,10,0,0,17,0,0,,,,,,,,,,,,,
F9,9/17/20,245,N227FR,DEN,600,554,149,136,-6,607,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/17/20,243,N329FR,DEN,1221,1216,150,135,-5,1226,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/17/20,2141,N216FR,LAS,2054,2044,191,184,-10,2101,17,0,0,0,0,0,,,,,,,,,,,,,
F9,9/18/20,245,N235FR,DEN,600,600,149,176,0,647,47,0,0,27,0,0,,,,,,,,,,,,,
F9,9/18/20,243,N232FR,DEN,1210,1203,150,129,-7,1211,8,0,0,0,0,0,,,,,,,,,,,,,
F9,9/18/20,2139,N323FR,LAS,1435,1425,188,198,-10,1442,17,0,0,0,0,0,,,,,,,,,,,,,
F9,9/19/20,245,N230FR,DEN,600,555,149,146,-5,607,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/19/20,243,N206FR,DEN,1400,1357,149,135,-3,1410,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/20/20,245,N230FR,DEN,600,554,149,140,-6,608,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/20/20,243,N216FR,DEN,1150,1140,150,133,-10,1150,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/20/20,2141,N353FR,LAS,2054,2044,191,176,-10,2056,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/21/20,245,N220FR,DEN,600,550,149,149,-10,605,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/21/20,243,N216FR,DEN,1210,1210,150,140,0,1225,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/21/20,2139,N309FR,LAS,1435,1435,188,212,0,1507,32,0,0,24,0,0,,,,,,,,,,,,,
F9,9/22/20,245,N216FR,DEN,600,552,149,133,-8,604,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/22/20,243,N210FR,DEN,1400,1408,149,136,8,1419,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/23/20,245,N227FR,DEN,600,551,149,134,-9,601,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/23/20,243,N220FR,DEN,1400,1348,149,150,-12,1405,17,0,0,0,0,0,,,,,,,,,,,,,
F9,9/24/20,245,N220FR,DEN,600,554,149,137,-6,606,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/24/20,243,N227FR,DEN,1221,1217,150,131,-4,1224,7,0,0,0,0,0,,,,,,,,,,,,,
F9,9/24/20,2141,N309FR,LAS,2054,2049,191,179,-5,2103,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/25/20,245,N216FR,DEN,600,612,149,137,12,625,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/25/20,243,N346FR,DEN,1210,1229,150,137,19,1242,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/25/20,2139,N330FR,LAS,1435,1425,188,196,-10,1441,16,0,0,0,0,0,,,,,,,,,,,,,
F9,9/26/20,245,N303FR,DEN,600,555,149,140,-5,609,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/26/20,243,N227FR,DEN,1400,1353,149,144,-7,1403,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/27/20,245,N235FR,DEN,600,550,149,137,-10,603,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/27/20,243,N220FR,DEN,1150,1142,150,137,-8,1153,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/27/20,2141,N330FR,LAS,2054,2046,191,180,-8,2058,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/28/20,245,N305FR,DEN,600,550,149,151,-10,601,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/28/20,243,N335FR,DEN,1210,1210,150,137,0,1214,4,0,0,0,0,0,,,,,,,,,,,,,
F9,9/28/20,2139,N318FR,LAS,1435,1513,188,201,38,1537,24,38,0,13,0,0,,,,,,,,,,,,,
F9,9/29/20,245,N335FR,DEN,600,556,149,154,-4,611,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/29/20,243,N220FR,DEN,1400,1353,149,139,-7,1407,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/30/20,245,N205FR,DEN,600,553,149,147,-7,607,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/30/20,243,N211FR,DEN,1400,1404,149,134,4,1413,9,0,0,0,0,0,,,,,,,,,,,,,
F9,10/1/20,245,N211FR,DEN,600,553,149,145,-7,605,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/1/20,243,N205FR,DEN,1221,1339,150,136,78,1352,13,64,0,0,0,0,,,,,,,,,,,,,
F9,10/1/20,2141,N359FR,LAS,2054,2112,191,176,18,2122,10,0,0,0,0,0,,,,,,,,,,,,,
F9,10/2/20,245,N235FR,DEN,600,557,149,140,-3,608,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/2/20,243,N205FR,DEN,1210,1210,150,142,0,1220,10,0,0,0,0,0,,,,,,,,,,,,,
F9,10/2/20,2139,N372FR,LAS,1435,1431,188,186,-4,1447,16,0,0,0,0,0,,,,,,,,,,,,,
F9,10/3/20,245,N216FR,DEN,600,550,149,146,-10,605,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/3/20,243,N211FR,DEN,1400,1352,149,140,-8,1402,10,0,0,0,0,0,,,,,,,,,,,,,
F9,10/4/20,245,N227FR,DEN,600,556,148,143,-4,608,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/4/20,243,N361FR,DEN,1221,1211,147,146,-10,1228,17,0,0,0,0,0,,,,,,,,,,,,,
F9,10/4/20,2141,N205FR,LAS,2059,2045,190,182,-14,2055,10,0,0,0,0,0,,,,,,,,,,,,,
F9,10/5/20,245,N369FR,DEN,600,552,148,139,-8,606,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/5/20,243,N348FR,DEN,1221,1220,147,132,-1,1231,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/5/20,2139,N360FR,LAS,1425,1421,187,181,-4,1435,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/6/20,245,N346FR,DEN,600,553,148,133,-7,608,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/6/20,243,N361FR,DEN,1535,1528,147,133,-7,1542,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/7/20,245,N329FR,DEN,600,553,148,128,-7,604,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/7/20,243,N366FR,DEN,1535,1536,147,129,1,1549,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/8/20,245,N206FR,DEN,600,554,148,138,-6,602,8,0,0,0,0,0,,,,,,,,,,,,,
F9,10/8/20,243,N227FR,DEN,1221,1216,147,127,-5,1226,10,0,0,0,0,0,,,,,,,,,,,,,
F9,10/8/20,2141,N364FR,LAS,2059,2053,190,194,-6,2104,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/9/20,245,N358FR,DEN,600,553,148,137,-7,606,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/9/20,243,N324FR,DEN,1221,1226,147,137,5,1242,16,0,0,0,0,0,,,,,,,,,,,,,
F9,10/9/20,2139,N360FR,LAS,1425,1445,187,196,20,1508,23,0,0,9,0,20,,,,,,,,,,,,,
F9,10/10/20,245,N341FR,DEN,600,608,148,136,8,620,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/10/20,243,N335FR,DEN,1535,1525,147,137,-10,1537,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/11/20,245,N220FR,DEN,600,551,148,143,-9,609,18,0,0,0,0,0,,,,,,,,,,,,,
F9,10/11/20,243,N304FR,DEN,1221,1213,147,136,-8,1224,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/11/20,2141,N350FR,LAS,2059,2047,190,185,-12,2059,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/12/20,245,N207FR,DEN,600,553,148,138,-7,603,10,0,0,0,0,0,,,,,,,,,,,,,
F9,10/12/20,243,N341FR,DEN,1221,1218,147,144,-3,1230,12,0,0,0,0,0,,,,,,,,,,,,,
